sample_idx,time_ns,A_hex,B_hex,Cin,Sum_hex,Cout,Expected_total_hex,Match
9326,93262000,4548,d391,0,18d9,1,118d9,1
9327,93272000,7258,366c,1,a8c5,0,0a8c5,1
9328,93282000,cf9d,3c7d,1,0c1b,1,10c1b,1
9329,93292000,e515,3167,1,167d,1,1167d,1
9330,93302000,64d8,2c66,1,913f,0,0913f,1
9331,93312000,4ad6,47cd,1,92a4,0,092a4,1
9332,93322000,9d09,8691,1,239b,1,1239b,1
9333,93332000,be46,85d8,1,441f,1,1441f,1
9334,93342000,0009,0093,0,009c,0,0009c,1
9335,93352000,5cbc,0484,1,6141,0,06141,1
9336,93362000,ed1f,0adf,0,f7fe,0,0f7fe,1
9337,93372000,acae,f779,1,a428,1,1a428,1
9338,93382000,2f66,c95c,0,f8c2,0,0f8c2,1
9339,93392000,2d61,8507,1,b269,0,0b269,1
9340,93402000,55e1,3f36,1,9518,0,09518,1
9341,93412000,e87f,8351,1,6bd1,1,16bd1,1
9342,93422000,ac55,15ec,0,c241,0,0c241,1
9343,93432000,c5f8,e612,1,ac0b,1,1ac0b,1
9344,93442000,7940,5cba,1,d5fb,0,0d5fb,1
9345,93452000,687a,e34f,1,4bca,1,14bca,1
9346,93462000,5114,6b36,0,bc4a,0,0bc4a,1
9347,93472000,19e7,0f1f,1,2907,0,02907,1
9348,93482000,5bc0,c963,0,2523,1,12523,1
9349,93492000,47b9,9497,0,dc50,0,0dc50,1
9350,93502000,2e55,24d8,1,532e,0,0532e,1
9351,93512000,a023,f562,0,9585,1,19585,1
9352,93522000,3a19,f5c5,1,2fdf,1,12fdf,1
9353,93532000,9c0d,ae42,0,4a4f,1,14a4f,1
9354,93542000,b71a,19d8,1,d0f3,0,0d0f3,1
9355,93552000,d29c,09ab,1,dc48,0,0dc48,1
9356,93562000,9c90,120f,1,aea0,0,0aea0,1
9357,93572000,c712,17f6,1,df09,0,0df09,1
9358,93582000,7bc2,23e0,0,9fa2,0,09fa2,1
9359,93592000,6668,384b,0,9eb3,0,09eb3,1
9360,93602000,e6d5,aa95,0,916a,1,1916a,1
9361,93612000,72bb,6c21,0,dedc,0,0dedc,1
9362,93622000,3cda,187c,1,5557,0,05557,1
9363,93632000,70dd,4e28,0,bf05,0,0bf05,1
9364,93642000,1cdb,950a,1,b1e6,0,0b1e6,1
9365,93652000,381e,fcdb,0,34f9,1,134f9,1
9366,93662000,553d,31f6,0,8733,0,08733,1
9367,93672000,bf9a,b032,1,6fcd,1,16fcd,1
9368,93682000,e065,2152,1,01b8,1,101b8,1
9369,93692000,b352,7922,0,2c74,1,12c74,1
9370,93702000,bf74,876e,1,46e3,1,146e3,1
9371,93712000,8be2,d38f,1,5f72,1,15f72,1
9372,93722000,4605,5032,0,9637,0,09637,1
9373,93732000,c31c,6f80,1,329d,1,1329d,1
9374,93742000,adec,0fbd,0,bda9,0,0bda9,1
9375,93752000,c1c1,d823,0,99e4,1,199e4,1
9376,93762000,6772,7f6f,1,e6e2,0,0e6e2,1
9377,93772000,ebf0,70e8,0,5cd8,1,15cd8,1
9378,93782000,8497,c02a,0,44c1,1,144c1,1
9379,93792000,1497,a957,1,bdef,0,0bdef,1
9380,93802000,24fe,5934,0,7e32,0,07e32,1
9381,93812000,e0bb,d1e1,0,b29c,1,1b29c,1
9382,93822000,80ab,2b8a,1,ac36,0,0ac36,1
9383,93832000,7ace,8f4b,0,0a19,1,10a19,1
9384,93842000,7329,e965,0,5c8e,1,15c8e,1
9385,93852000,c701,fa10,1,c112,1,1c112,1
9386,93862000,d838,5d37,1,3570,1,13570,1
9387,93872000,482e,668b,0,aeb9,0,0aeb9,1
9388,93882000,b2f6,7283,0,2579,1,12579,1
9389,93892000,0c0c,8053,1,8c60,0,08c60,1
9390,93902000,3f64,bc38,1,fb9d,0,0fb9d,1
9391,93912000,dc53,95bc,0,720f,1,1720f,1
9392,93922000,3d85,2e89,0,6c0e,0,06c0e,1
9393,93932000,6350,771a,0,da6a,0,0da6a,1
9394,93942000,c8f1,07db,1,d0cd,0,0d0cd,1
9395,93952000,df35,f109,0,d03e,1,1d03e,1
9396,93962000,e399,93f6,1,7790,1,17790,1
9397,93972000,d5d4,a068,1,763d,1,1763d,1
9398,93982000,2c2b,4f8d,0,7bb8,0,07bb8,1
9399,93992000,1512,432d,0,583f,0,0583f,1
9400,94002000,4253,a606,1,e85a,0,0e85a,1
9401,94012000,6a96,7529,0,dfbf,0,0dfbf,1
9402,94022000,b6f5,3d9f,1,f495,0,0f495,1
9403,94032000,c32c,3b6d,1,fe9a,0,0fe9a,1
9404,94042000,a8f2,4a31,1,f324,0,0f324,1
9405,94052000,cb9a,cfb7,0,9b51,1,19b51,1
9406,94062000,fc13,cb5f,1,c773,1,1c773,1
9407,94072000,4339,55df,1,9919,0,09919,1
9408,94082000,b7ea,8226,1,3a11,1,13a11,1
9409,94092000,b171,fecf,1,b041,1,1b041,1
9410,94102000,7d2c,acbb,1,29e8,1,129e8,1
9411,94112000,24be,8d11,0,b1cf,0,0b1cf,1
9412,94122000,ad97,e194,1,8f2c,1,18f2c,1
9413,94132000,bca8,a07b,1,5d24,1,15d24,1
9414,94142000,f935,6c0d,0,6542,1,16542,1
9415,94152000,f91f,1b93,1,14b3,1,114b3,1
9416,94162000,6330,6946,0,cc76,0,0cc76,1
9417,94172000,5baa,b742,1,12ed,1,112ed,1
9418,94182000,64e9,87b4,0,ec9d,0,0ec9d,1
9419,94192000,3a40,0c7e,1,46bf,0,046bf,1
9420,94202000,ff4a,e13c,0,e086,1,1e086,1
9421,94212000,4b48,1b3a,0,6682,0,06682,1
9422,94222000,1549,0edf,0,2428,0,02428,1
9423,94232000,a2ff,21a8,1,c4a8,0,0c4a8,1
9424,94242000,b833,d195,0,89c8,1,189c8,1
9425,94252000,dfc4,c93a,1,a8ff,1,1a8ff,1
9426,94262000,07c8,cfcf,1,d798,0,0d798,1
9427,94272000,ecff,0678,0,f377,0,0f377,1
9428,94282000,b729,4f32,0,065b,1,1065b,1
9429,94292000,c2e2,22b7,0,e599,0,0e599,1
9430,94302000,e81e,e5e9,1,ce08,1,1ce08,1
9431,94312000,8422,57ff,0,dc21,0,0dc21,1
9432,94322000,ba6c,42a4,0,fd10,0,0fd10,1
9433,94332000,f589,4510,1,3a9a,1,13a9a,1
9434,94342000,fd06,7a89,0,778f,1,1778f,1
9435,94352000,d682,9c85,0,7307,1,17307,1
9436,94362000,60fe,5255,1,b354,0,0b354,1
9437,94372000,c3f8,7ba3,1,3f9c,1,13f9c,1
9438,94382000,1082,c827,1,d8aa,0,0d8aa,1
9439,94392000,8f04,62ea,0,f1ee,0,0f1ee,1
9440,94402000,ad40,8141,1,2e82,1,12e82,1
9441,94412000,a4db,9ba5,0,4080,1,14080,1
9442,94422000,af04,c2a1,0,71a5,1,171a5,1
9443,94432000,1ef5,4c2b,1,6b21,0,06b21,1
9444,94442000,ce2c,b4e6,0,8312,1,18312,1
9445,94452000,b2b6,c2bd,1,7574,1,17574,1
9446,94462000,7691,4371,0,ba02,0,0ba02,1
9447,94472000,eaa0,a1fd,0,8c9d,1,18c9d,1
9448,94482000,f1dd,0611,1,f7ef,0,0f7ef,1
9449,94492000,13ed,da62,0,ee4f,0,0ee4f,1
9450,94502000,b0de,1a39,0,cb17,0,0cb17,1
9451,94512000,ac6b,5182,1,fdee,0,0fdee,1
9452,94522000,f662,c38a,1,b9ed,1,1b9ed,1
9453,94532000,7476,6875,1,dcec,0,0dcec,1
9454,94542000,b786,2b3d,0,e2c3,0,0e2c3,1
9455,94552000,8777,c7fe,1,4f76,1,14f76,1
9456,94562000,f8ee,2326,1,1c15,1,11c15,1
9457,94572000,628d,5c8b,0,bf18,0,0bf18,1
9458,94582000,a84d,d50f,1,7d5d,1,17d5d,1
9459,94592000,ceae,da92,1,a941,1,1a941,1
9460,94602000,a322,782b,1,1b4e,1,11b4e,1
9461,94612000,5e9e,2aa8,1,8947,0,08947,1
9462,94622000,b7d9,c05c,0,7835,1,17835,1
9463,94632000,a6f1,d8fe,1,7ff0,1,17ff0,1
9464,94642000,18b2,d514,0,edc6,0,0edc6,1
9465,94652000,4a44,6c38,0,b67c,0,0b67c,1
9466,94662000,a137,7da4,1,1edc,1,11edc,1
9467,94672000,132e,c7d5,0,db03,0,0db03,1
9468,94682000,eb3c,3416,1,1f53,1,11f53,1
9469,94692000,2066,c3e5,1,e44c,0,0e44c,1
9470,94702000,5b49,a7a8,0,02f1,1,102f1,1
9471,94712000,adc1,7bfe,1,29c0,1,129c0,1
9472,94722000,f703,be0f,1,b513,1,1b513,1
9473,94732000,3a33,a7c6,1,e1fa,0,0e1fa,1
9474,94742000,5a06,69bf,0,c3c5,0,0c3c5,1
9475,94752000,8327,7c6a,0,ff91,0,0ff91,1
9476,94762000,7c12,6754,0,e366,0,0e366,1
9477,94772000,cd59,19b9,1,e713,0,0e713,1
9478,94782000,2693,7659,0,9cec,0,09cec,1
9479,94792000,e290,1dd7,0,0067,1,10067,1
9480,94802000,3d7d,6205,1,9f83,0,09f83,1
9481,94812000,2209,42d4,1,64de,0,064de,1
9482,94822000,c020,a2eb,1,630c,1,1630c,1
9483,94832000,56e7,0faf,0,6696,0,06696,1
9484,94842000,8245,dd0d,1,5f53,1,15f53,1
9485,94852000,2662,ed12,1,1375,1,11375,1
9486,94862000,5e2a,22bc,0,80e6,0,080e6,1
9487,94872000,aba6,6754,0,12fa,1,112fa,1
9488,94882000,14c2,931e,0,a7e0,0,0a7e0,1
9489,94892000,43d1,9799,0,db6a,0,0db6a,1
9490,94902000,fba4,7d34,1,78d9,1,178d9,1
9491,94912000,517d,4a41,1,9bbf,0,09bbf,1
9492,94922000,9faa,d0cc,0,7076,1,17076,1
9493,94932000,8790,5bc3,0,e353,0,0e353,1
9494,94942000,7123,dcbe,1,4de2,1,14de2,1
9495,94952000,d871,67d9,1,404b,1,1404b,1
9496,94962000,6290,eb3d,0,4dcd,1,14dcd,1
9497,94972000,03a7,632b,0,66d2,0,066d2,1
9498,94982000,f58e,fd5f,1,f2ee,1,1f2ee,1
9499,94992000,0bbf,bb11,1,c6d1,0,0c6d1,1
9500,95002000,5980,89e0,1,e361,0,0e361,1
9501,95012000,036a,b1fb,0,b565,0,0b565,1
9502,95022000,7da7,d9d7,1,577f,1,1577f,1
9503,95032000,fc4f,c882,1,c4d2,1,1c4d2,1
9504,95042000,699b,ab4c,0,14e7,1,114e7,1
9505,95052000,eb5a,dd5d,1,c8b8,1,1c8b8,1
9506,95062000,7239,e955,1,5b8f,1,15b8f,1
9507,95072000,b780,012b,1,b8ac,0,0b8ac,1
9508,95082000,bd5f,e593,0,a2f2,1,1a2f2,1
9509,95092000,9691,7519,1,0bab,1,10bab,1
9510,95102000,7ca5,ee3d,0,6ae2,1,16ae2,1
9511,95112000,3365,69f4,1,9d5a,0,09d5a,1
9512,95122000,ec8a,69e0,0,566a,1,1566a,1
9513,95132000,8e45,abb7,1,39fd,1,139fd,1
9514,95142000,c64f,a02f,0,667e,1,1667e,1
9515,95152000,2f8b,e0f2,0,107d,1,1107d,1
9516,95162000,74a6,69ac,1,de53,0,0de53,1
9517,95172000,e407,183d,0,fc44,0,0fc44,1
9518,95182000,0c32,bbe4,0,c816,0,0c816,1
9519,95192000,ac9d,8827,1,34c5,1,134c5,1
9520,95202000,e457,1d42,0,0199,1,10199,1
9521,95212000,b56a,cd1c,1,8287,1,18287,1
9522,95222000,70e0,ac2f,0,1d0f,1,11d0f,1
9523,95232000,0264,d829,1,da8e,0,0da8e,1
9524,95242000,b389,3b69,0,eef2,0,0eef2,1
9525,95252000,6b16,0ba0,0,76b6,0,076b6,1
9526,95262000,5e28,319c,1,8fc5,0,08fc5,1
9527,95272000,3eec,1e55,0,5d41,0,05d41,1
9528,95282000,1524,fbd7,1,10fc,1,110fc,1
9529,95292000,8b0b,4058,0,cb63,0,0cb63,1
9530,95302000,10b9,6f82,1,803c,0,0803c,1
9531,95312000,ce70,40ab,0,0f1b,1,10f1b,1
9532,95322000,9c3e,8cf0,1,292f,1,1292f,1
9533,95332000,d263,49e0,1,1c44,1,11c44,1
9534,95342000,e7d5,f3e5,0,dbba,1,1dbba,1
9535,95352000,cccb,7ac3,0,478e,1,1478e,1
9536,95362000,59e8,27dd,0,81c5,0,081c5,1
9537,95372000,958e,1748,1,acd7,0,0acd7,1
9538,95382000,10d0,29a1,1,3a72,0,03a72,1
9539,95392000,15e4,b1bd,1,c7a2,0,0c7a2,1
9540,95402000,3b5a,6bf9,1,a754,0,0a754,1
9541,95412000,6547,5ab1,0,bff8,0,0bff8,1
9542,95422000,3512,44ed,1,7a00,0,07a00,1
9543,95432000,7e1d,0dc2,1,8be0,0,08be0,1
9544,95442000,98d2,03b7,1,9c8a,0,09c8a,1
9545,95452000,8188,db59,0,5ce1,1,15ce1,1
9546,95462000,23c8,d3ca,0,f792,0,0f792,1
9547,95472000,09fe,19fa,1,23f9,0,023f9,1
9548,95482000,54b9,faa5,0,4f5e,1,14f5e,1
9549,95492000,9f73,d282,0,71f5,1,171f5,1
9550,95502000,0278,4941,1,4bba,0,04bba,1
9551,95512000,af90,36ee,1,e67f,0,0e67f,1
9552,95522000,d0fa,c880,1,997b,1,1997b,1
9553,95532000,7541,2500,0,9a41,0,09a41,1
9554,95542000,6a51,671e,1,d170,0,0d170,1
9555,95552000,6fc5,f87d,0,6842,1,16842,1
9556,95562000,3e77,a275,1,e0ed,0,0e0ed,1
9557,95572000,3bdf,cecf,0,0aae,1,10aae,1
9558,95582000,f4bf,850a,0,79c9,1,179c9,1
9559,95592000,8362,9330,0,1692,1,11692,1
9560,95602000,cb16,b433,0,7f49,1,17f49,1
9561,95612000,5221,384d,0,8a6e,0,08a6e,1
9562,95622000,3f17,86b4,1,c5cc,0,0c5cc,1
9563,95632000,f307,1ba6,0,0ead,1,10ead,1
9564,95642000,76ad,56dc,0,cd89,0,0cd89,1
9565,95652000,9741,3506,0,cc47,0,0cc47,1
9566,95662000,c4ad,5aa1,0,1f4e,1,11f4e,1
9567,95672000,f90f,ff93,1,f8a3,1,1f8a3,1
9568,95682000,8def,d23b,1,602b,1,1602b,1
9569,95692000,0567,6dba,1,7322,0,07322,1
9570,95702000,ad9b,3279,1,e015,0,0e015,1
9571,95712000,d0da,e535,1,b610,1,1b610,1
9572,95722000,ec96,d6ee,0,c384,1,1c384,1
9573,95732000,6b31,10c2,1,7bf4,0,07bf4,1
9574,95742000,b74d,64bf,0,1c0c,1,11c0c,1
9575,95752000,fe32,61dc,0,600e,1,1600e,1
9576,95762000,155c,3ab6,1,5013,0,05013,1
9577,95772000,5adc,3275,0,8d51,0,08d51,1
9578,95782000,69ed,bb36,1,2524,1,12524,1
9579,95792000,3083,05ce,1,3652,0,03652,1
9580,95802000,fb85,855c,0,80e1,1,180e1,1
9581,95812000,fdcf,c0ae,1,be7e,1,1be7e,1
9582,95822000,3075,ccfd,0,fd72,0,0fd72,1
9583,95832000,6b7d,2914,1,9492,0,09492,1
9584,95842000,d9d2,35eb,0,0fbd,1,10fbd,1
9585,95852000,eac8,b7b9,1,a282,1,1a282,1
9586,95862000,5dde,9833,0,f611,0,0f611,1
9587,95872000,28e3,51ec,0,7acf,0,07acf,1
9588,95882000,df58,189c,0,f7f4,0,0f7f4,1
9589,95892000,7dd2,52ca,1,d09d,0,0d09d,1
9590,95902000,f28c,2850,1,1add,1,11add,1
9591,95912000,f9af,f7c7,1,f177,1,1f177,1
9592,95922000,e7ab,c52b,1,acd7,1,1acd7,1
9593,95932000,b880,7692,1,2f13,1,12f13,1
9594,95942000,8eac,bd08,0,4bb4,1,14bb4,1
9595,95952000,e82c,f233,0,da5f,1,1da5f,1
9596,95962000,b73b,e728,1,9e64,1,19e64,1
9597,95972000,13c1,d75c,1,eb1e,0,0eb1e,1
9598,95982000,e397,1ce9,1,0081,1,10081,1
9599,95992000,ce49,fc7b,0,cac4,1,1cac4,1
9600,96002000,eba9,8d97,0,7940,1,17940,1
9601,96012000,ef94,0835,1,f7ca,0,0f7ca,1
9602,96022000,47ae,9231,1,d9e0,0,0d9e0,1
9603,96032000,eeff,258b,0,148a,1,1148a,1
9604,96042000,9197,145e,0,a5f5,0,0a5f5,1
9605,96052000,a40f,da36,1,7e46,1,17e46,1
9606,96062000,00ee,d9c8,0,dab6,0,0dab6,1
9607,96072000,9221,af14,1,4136,1,14136,1
9608,96082000,3131,d5e7,0,0718,1,10718,1
9609,96092000,88fc,a6fa,1,2ff7,1,12ff7,1
9610,96102000,a292,ea1c,1,8caf,1,18caf,1
9611,96112000,2dea,efd9,0,1dc3,1,11dc3,1
9612,96122000,43b3,833a,1,c6ee,0,0c6ee,1
9613,96132000,d6ce,7eff,0,55cd,1,155cd,1
9614,96142000,161d,b80a,0,ce27,0,0ce27,1
9615,96152000,fba1,8535,1,80d7,1,180d7,1
9616,96162000,b50d,3bf2,0,f0ff,0,0f0ff,1
9617,96172000,b937,e962,0,a299,1,1a299,1
9618,96182000,fb1c,1741,1,125e,1,1125e,1
9619,96192000,df92,acb2,0,8c44,1,18c44,1
9620,96202000,3d9d,6bdf,0,a97c,0,0a97c,1
9621,96212000,47f9,7e25,1,c61f,0,0c61f,1
9622,96222000,c82d,f812,0,c03f,1,1c03f,1
9623,96232000,80c8,fa55,1,7b1e,1,17b1e,1
9624,96242000,a9ab,f911,0,a2bc,1,1a2bc,1
9625,96252000,b139,ca17,0,7b50,1,17b50,1
9626,96262000,7da1,d3d4,1,5176,1,15176,1
9627,96272000,1f6a,02f3,1,225e,0,0225e,1
9628,96282000,c6a9,e67d,1,ad27,1,1ad27,1
9629,96292000,aaf3,f2eb,1,9ddf,1,19ddf,1
9630,96302000,3002,e21a,0,121c,1,1121c,1
9631,96312000,78d6,c1fc,1,3ad3,1,13ad3,1
9632,96322000,fae1,9636,0,9117,1,19117,1
9633,96332000,6700,abb3,1,12b4,1,112b4,1
9634,96342000,bd9d,3b90,0,f92d,0,0f92d,1
9635,96352000,48b8,8d7d,1,d636,0,0d636,1
9636,96362000,9a08,57d7,1,f1e0,0,0f1e0,1
9637,96372000,7ced,3299,1,af87,0,0af87,1
9638,96382000,e069,9d2c,1,7d96,1,17d96,1
9639,96392000,06c6,b700,1,bdc7,0,0bdc7,1
9640,96402000,6237,c0e9,0,2320,1,12320,1
9641,96412000,45a6,a307,0,e8ad,0,0e8ad,1
9642,96422000,9fff,da4f,1,7a4f,1,17a4f,1
9643,96432000,ba3d,57b0,0,11ed,1,111ed,1
9644,96442000,78d0,a505,1,1dd6,1,11dd6,1
9645,96452000,1821,903c,1,a85e,0,0a85e,1
9646,96462000,c290,4c01,1,0e92,1,10e92,1
9647,96472000,4055,7478,1,b4ce,0,0b4ce,1
9648,96482000,777f,4947,1,c0c7,0,0c0c7,1
9649,96492000,1d80,a42a,1,c1ab,0,0c1ab,1
9650,96502000,bed5,4ec8,0,0d9d,1,10d9d,1
9651,96512000,a025,3183,0,d1a8,0,0d1a8,1
9652,96522000,33dc,34e5,1,68c2,0,068c2,1
9653,96532000,cfe6,3606,0,05ec,1,105ec,1
9654,96542000,822c,c4a9,0,46d5,1,146d5,1
9655,96552000,7a85,b693,1,3119,1,13119,1
9656,96562000,33b1,10af,1,4461,0,04461,1
9657,96572000,f93b,ee55,0,e790,1,1e790,1
9658,96582000,f8bc,feb3,0,f76f,1,1f76f,1
9659,96592000,1c78,80d6,0,9d4e,0,09d4e,1
9660,96602000,cc42,5bd5,0,2817,1,12817,1
9661,96612000,aa5a,9d47,1,47a2,1,147a2,1
9662,96622000,88fa,c112,0,4a0c,1,14a0c,1
9663,96632000,aaa2,7303,0,1da5,1,11da5,1
9664,96642000,b871,4a76,0,02e7,1,102e7,1
9665,96652000,31c8,62d1,0,9499,0,09499,1
9666,96662000,0a56,6795,1,71ec,0,071ec,1
9667,96672000,a126,cdc4,0,6eea,1,16eea,1
9668,96682000,a7ad,156d,0,bd1a,0,0bd1a,1
9669,96692000,49d3,d59a,1,1f6e,1,11f6e,1
9670,96702000,e164,8362,1,64c7,1,164c7,1
9671,96712000,7513,8b4a,0,005d,1,1005d,1
9672,96722000,5e4b,bd7b,0,1bc6,1,11bc6,1
9673,96732000,4f5f,4735,1,9695,0,09695,1
9674,96742000,87e7,535b,0,db42,0,0db42,1
9675,96752000,932b,6b1a,0,fe45,0,0fe45,1
9676,96762000,6f9e,cf23,1,3ec2,1,13ec2,1
9677,96772000,f949,4c3b,0,4584,1,14584,1
9678,96782000,8d6d,d848,0,65b5,1,165b5,1
9679,96792000,18bf,d2f2,0,ebb1,0,0ebb1,1
9680,96802000,dbaa,3090,0,0c3a,1,10c3a,1
9681,96812000,5ed3,6581,0,c454,0,0c454,1
9682,96822000,66c4,511d,1,b7e2,0,0b7e2,1
9683,96832000,119e,1df4,1,2f93,0,02f93,1
9684,96842000,43f5,9f3b,0,e330,0,0e330,1
9685,96852000,0b88,3927,0,44af,0,044af,1
9686,96862000,97bc,bfbf,0,577b,1,1577b,1
9687,96872000,7c57,e1ac,1,5e04,1,15e04,1
9688,96882000,6751,9566,0,fcb7,0,0fcb7,1
9689,96892000,c0f9,9288,0,5381,1,15381,1
9690,96902000,7620,ebe5,1,6206,1,16206,1
9691,96912000,42c0,b536,0,f7f6,0,0f7f6,1
9692,96922000,db54,f831,1,d386,1,1d386,1
9693,96932000,7c44,38b0,0,b4f4,0,0b4f4,1
9694,96942000,c9c1,0993,0,d354,0,0d354,1
9695,96952000,f397,97f7,1,8b8f,1,18b8f,1
9696,96962000,c9e3,f6e1,1,c0c5,1,1c0c5,1
9697,96972000,d0ff,feda,0,cfd9,1,1cfd9,1
9698,96982000,ae0f,94b3,1,42c3,1,142c3,1
9699,96992000,b7c3,3e01,1,f5c5,0,0f5c5,1
9700,97002000,fd5d,6337,0,6094,1,16094,1
9701,97012000,7a27,48a2,1,c2ca,0,0c2ca,1
9702,97022000,4559,186b,1,5dc5,0,05dc5,1
9703,97032000,62d3,8622,1,e8f6,0,0e8f6,1
9704,97042000,4d44,5ef9,1,ac3e,0,0ac3e,1
9705,97052000,94b0,1713,0,abc3,0,0abc3,1
9706,97062000,0ca6,b19f,1,be46,0,0be46,1
9707,97072000,f0a2,4aa4,0,3b46,1,13b46,1
9708,97082000,ec12,f4d1,1,e0e4,1,1e0e4,1
9709,97092000,2b12,d661,0,0173,1,10173,1
9710,97102000,25e2,4486,0,6a68,0,06a68,1
9711,97112000,864f,0f89,0,95d8,0,095d8,1
9712,97122000,10e6,a003,1,b0ea,0,0b0ea,1
9713,97132000,fb77,3d13,0,388a,1,1388a,1
9714,97142000,7056,2a47,1,9a9e,0,09a9e,1
9715,97152000,c166,3221,1,f388,0,0f388,1
9716,97162000,1bb1,d2c3,1,ee75,0,0ee75,1
9717,97172000,396a,d1df,1,0b4a,1,10b4a,1
9718,97182000,f2c9,ad56,1,a020,1,1a020,1
9719,97192000,e469,16f4,0,fb5d,0,0fb5d,1
9720,97202000,b442,6360,1,17a3,1,117a3,1
9721,97212000,7b94,6473,1,e008,0,0e008,1
9722,97222000,b5f5,6dcf,0,23c4,1,123c4,1
9723,97232000,9d5f,b648,1,53a8,1,153a8,1
9724,97242000,6c40,ddd8,0,4a18,1,14a18,1
9725,97252000,bc21,a0ce,0,5cef,1,15cef,1
9726,97262000,0db7,e162,0,ef19,0,0ef19,1
9727,97272000,5cce,7312,0,cfe0,0,0cfe0,1
9728,97282000,da79,e94f,0,c3c8,1,1c3c8,1
9729,97292000,f190,3416,0,25a6,1,125a6,1
9730,97302000,25dd,04a7,0,2a84,0,02a84,1
9731,97312000,00f0,beb3,1,bfa4,0,0bfa4,1
9732,97322000,dfce,a9a2,1,8971,1,18971,1
9733,97332000,d517,6285,1,379d,1,1379d,1
9734,97342000,dd2a,d9bf,1,b6ea,1,1b6ea,1
9735,97352000,db09,a0cd,1,7bd7,1,17bd7,1
9736,97362000,4033,349f,1,74d3,0,074d3,1
9737,97372000,2b8b,6314,0,8e9f,0,08e9f,1
9738,97382000,0735,c4e6,0,cc1b,0,0cc1b,1
9739,97392000,3a7d,e1da,1,1c58,1,11c58,1
9740,97402000,e951,aea0,0,97f1,1,197f1,1
9741,97412000,55f3,4342,1,9936,0,09936,1
9742,97422000,bed2,d5f9,0,94cb,1,194cb,1
9743,97432000,e6f9,96de,1,7dd8,1,17dd8,1
9744,97442000,5693,433e,1,99d2,0,099d2,1
9745,97452000,0c6f,eb61,0,f7d0,0,0f7d0,1
9746,97462000,fb7c,27c4,1,2341,1,12341,1
9747,97472000,ba28,8b5e,0,4586,1,14586,1
9748,97482000,98a6,ca26,1,62cd,1,162cd,1
9749,97492000,a53b,fb4c,1,a088,1,1a088,1
9750,97502000,8470,ff89,0,83f9,1,183f9,1
9751,97512000,a89a,3af5,0,e38f,0,0e38f,1
9752,97522000,927e,9313,1,2592,1,12592,1
9753,97532000,bc18,622d,1,1e46,1,11e46,1
9754,97542000,94e7,b404,1,48ec,1,148ec,1
9755,97552000,d7af,99ac,1,715c,1,1715c,1
9756,97562000,44ba,e13f,1,25fa,1,125fa,1
9757,97572000,088b,2790,0,301b,0,0301b,1
9758,97582000,abf8,03df,1,afd8,0,0afd8,1
9759,97592000,0eca,f9ee,1,08b9,1,108b9,1
9760,97602000,e649,6657,0,4ca0,1,14ca0,1
9761,97612000,216e,6831,1,89a0,0,089a0,1
9762,97622000,2183,b87e,0,da01,0,0da01,1
9763,97632000,c8e0,3eee,0,07ce,1,107ce,1
9764,97642000,63c8,f26d,1,5636,1,15636,1
9765,97652000,2260,5d05,1,7f66,0,07f66,1
9766,97662000,24e7,3c2c,1,6114,0,06114,1
9767,97672000,2a18,25d7,0,4fef,0,04fef,1
9768,97682000,af31,e13c,1,906e,1,1906e,1
9769,97692000,ae75,5bbe,0,0a33,1,10a33,1
9770,97702000,a45d,18d0,1,bd2e,0,0bd2e,1
9771,97712000,d99f,8fcc,1,696c,1,1696c,1
9772,97722000,4085,a6ea,0,e76f,0,0e76f,1
9773,97732000,db9a,ca22,0,a5bc,1,1a5bc,1
9774,97742000,104d,894b,1,9999,0,09999,1
9775,97752000,8998,be50,0,47e8,1,147e8,1
9776,97762000,ffbc,abec,1,aba9,1,1aba9,1
9777,97772000,b273,b103,1,6377,1,16377,1
9778,97782000,9468,0db6,1,a21f,0,0a21f,1
9779,97792000,d9ad,e777,1,c125,1,1c125,1
9780,97802000,8369,8e02,0,116b,1,1116b,1
9781,97812000,585f,5dae,1,b60e,0,0b60e,1
9782,97822000,0242,c26e,1,c4b1,0,0c4b1,1
9783,97832000,d5fb,05d7,0,dbd2,0,0dbd2,1
9784,97842000,55c6,9f5e,0,f524,0,0f524,1
9785,97852000,3fee,0347,1,4336,0,04336,1
9786,97862000,9d7f,b3df,0,515e,1,1515e,1
9787,97872000,c4d6,680d,0,2ce3,1,12ce3,1
9788,97882000,ccb6,0293,1,cf4a,0,0cf4a,1
9789,97892000,9468,ccd4,0,613c,1,1613c,1
9790,97902000,c352,cdb7,0,9109,1,19109,1
9791,97912000,e507,39a3,1,1eab,1,11eab,1
9792,97922000,2a42,67c4,1,9207,0,09207,1
9793,97932000,8dfd,0bd7,0,99d4,0,099d4,1
9794,97942000,c07b,f5c2,0,b63d,1,1b63d,1
9795,97952000,46c0,f979,0,4039,1,14039,1
9796,97962000,1ec9,a91e,1,c7e8,0,0c7e8,1
9797,97972000,765c,a203,1,1860,1,11860,1
9798,97982000,b96e,7181,1,2af0,1,12af0,1
9799,97992000,8b81,098e,1,9510,0,09510,1
9800,98002000,1b72,fdcd,1,1940,1,11940,1
9801,98012000,3a1a,cde5,0,07ff,1,107ff,1
9802,98022000,c5e0,e1ee,1,a7cf,1,1a7cf,1
